,id,population_mean,region,district,year
14984,878844863,6,43,573761,2020
25467,878917726,-1,43,573761,2020
32003,878893547,-1,43,573761,2020
33804,878820727,1,43,573761,2020
42181,878797248,0,43,573761,2020
49435,878796182,218,43,573761,2020
5125,831458075,1,43,573779,2019
8624,831394925,8,43,573779,2019
16050,831500699,8,43,573779,2019
20842,831391809,3,43,573779,2019
28624,831394044,3,43,573779,2019
34159,831364325,4,43,573779,2019
44943,831479174,0,43,573779,2019
46760,831394702,219,43,573779,2019
5755,878893549,2,43,573779,2020
8454,878844866,1,43,573779,2020
18926,878917733,1,43,573779,2020
20755,878869136,-1,43,573779,2020
32119,878893551,-1,43,573779,2020
38574,878917731,1,43,573779,2020
42984,878800605,0,43,573779,2020
51780,878893553,219,43,573779,2020
5357,831480695,4,43,573787,2019
11998,831459555,8,43,573787,2019
15574,831388881,20,43,573787,2019
25545,831438432,1,43,573787,2019
26694,831399160,-11,43,573787,2019
36142,831417319,5,43,573787,2019
44750,831459556,-12,43,573787,2019
47456,831393520,393,43,573787,2019
1144,878820738,2,43,573787,2020
7696,878820740,15,43,573787,2020
15831,878799240,6,43,573787,2020
20756,878869142,1,43,573787,2020
29446,878796433,10,43,573787,2020
33776,878869140,3,43,573787,2020
45250,878893556,9,43,573787,2020
47029,878820741,398,43,573787,2020
5132,831458617,0,43,573795,2019
9823,831501246,16,43,573795,2019
14115,831404943,3,43,573795,2019
25165,831479728,7,43,573795,2019
31740,831479731,20,43,573795,2019
38349,831416404,7,43,573795,2019
42646,831501248,13,43,573795,2019
51366,831479732,237,43,573795,2019
3974,878786706,3,43,573795,2020
12391,878893558,9,43,573795,2020
14266,878820744,11,43,573795,2020
21548,878844873,0,43,573795,2020
32056,878917741,-2,43,573795,2020
35350,878764765,3,43,573795,2020
41284,878844874,-2,43,573795,2020
47030,878820746,246,43,573795,2020
266,831392562,5,43,573809,2019
8110,831389578,27,43,573809,2019
14505,831388038,32,43,573809,2019
20378,831401109,2,43,573809,2019
31951,831437494,-3,43,573809,2019
35612,831501252,7,43,573809,2019
39838,831396345,-5,43,573809,2019
51602,831437495,871,43,573809,2019
1145,878820748,14,43,573809,2020
7257,878805412,30,43,573809,2020
14267,878820750,20,43,573809,2020
20757,878869149,-6,43,573809,2020
29532,878785626,4,43,573809,2020
35351,878764773,8,43,573809,2020
41285,878844877,10,43,573809,2020
47815,878844878,872,43,573809,2020
2875,831502338,1,43,573817,2019
6936,831405576,3,43,573817,2019
14928,831402954,1,43,573817,2019
23770,831459715,0,43,573817,2019
31091,831480836,2,43,573817,2019
34886,831367655,1,43,573817,2019
43454,831459717,2,43,573817,2019
49978,831459718,126,43,573817,2019
1114,878869150,3,43,573817,2020
12666,878917751,4,43,573817,2020
14268,878820754,2,43,573817,2020
20758,878869151,-1,43,573817,2020
32120,878893563,1,43,573817,2020
35346,878764782,2,43,573817,2020
40493,878820755,2,43,573817,2020
48693,878792806,133,43,573817,2020
5771,831437503,7,43,573825,2019
12575,831416421,48,43,573825,2019
18823,831437505,37,43,573825,2019
21794,831405086,7,43,573825,2019
28252,831404569,18,43,573825,2019
38350,831416419,14,43,573825,2019
45032,831437506,11,43,573825,2019
49153,831501265,1310,43,573825,2019
5852,878893566,19,43,573825,2020
12392,878893567,35,43,573825,2020
14237,878869154,28,43,573825,2020
24239,878784116,-10,43,573825,2020
28085,878844885,-3,43,573825,2020
33805,878820756,9,43,573825,2020
43521,878796277,7,43,573825,2020
47816,878844886,1321,43,573825,2020
630,831392296,4,43,573833,2019
8479,831401029,12,43,573833,2019
13329,831404186,14,43,573833,2019
22320,831396817,0,43,573833,2019
26526,831400662,-2,43,573833,2019
37623,831458635,4,43,573833,2019
45190,831437509,-2,43,573833,2019
47071,831389948,257,43,573833,2019
1146,878820761,3,43,573833,2020
9834,878797316,15,43,573833,2020
14269,878820762,14,43,573833,2020
22563,878788211,-2,43,573833,2020
32121,878893574,-1,43,573833,2020
35352,878764800,1,43,573833,2020
40464,878869159,1,43,573833,2020
47975,878844887,258,43,573833,2020
6054,831416428,1,43,573841,2019
12053,831479752,1,43,573841,2019
14276,831403273,1,43,573841,2019
22938,831501267,0,43,573841,2019
28271,831389768,0,43,573841,2019
33204,831365492,1,43,573841,2019
41997,831396835,0,43,573841,2019
46190,831396129,122,43,573841,2019
3980,878788985,2,43,573841,2020
7668,878869163,2,43,573841,2020
17561,878784390,5,43,573841,2020
20759,878869162,-2,43,573841,2020
32122,878893575,-5,43,573841,2020
35507,878764812,0,43,573841,2020
45503,878917760,-3,43,573841,2020
48719,878789639,123,43,573841,2020
6055,831416431,2,43,573850,2019
8183,831400515,1,43,573850,2019
19129,831416432,16,43,573850,2019
19917,831393375,0,43,573850,2019
31495,831458642,-15,43,573850,2019
38227,831437513,2,43,573850,2019
40946,831402206,-15,43,573850,2019
48155,831401457,232,43,573850,2019
3618,878794937,4,43,573850,2020
8128,878820768,3,43,573850,2020
16850,878786760,1,43,573850,2020
23360,878799363,-2,43,573850,2020
28771,878799964,0,43,573850,2020
34754,878844890,2,43,573850,2020
45504,878917763,2,43,573850,2020
52028,878917764,225,43,573850,2020
1042,831398336,241,43,573868,2019
10790,831458791,485,43,573868,2019
15989,831501411,518,43,573868,2019
22523,831501410,-49,43,573868,2019
26276,831397786,-82,43,573868,2019
36836,831416567,192,43,573868,2019
43602,831458792,-33,43,573868,2019
50800,831437658,19929,43,573868,2019
4013,878794988,267,43,573868,2020
8591,878844895,418,43,573868,2020
16020,878788215,553,43,573868,2020
23002,878787283,-74,43,573868,2020
32123,878893585,-209,43,573868,2020
33777,878869168,193,43,573868,2020
45251,878893583,-135,43,573868,2020
51781,878893587,19832,43,573868,2020
2676,831396793,1,43,573876,2019
11764,831438673,5,43,573876,2019
17896,831459803,3,43,573876,2019
21558,831398642,2,43,573876,2019
32396,831417558,4,43,573876,2019
35432,831502430,3,43,573876,2019
45100,831480924,2,43,573876,2019
49536,831417561,287,43,573876,2019
2022,878844898,6,43,573876,2020
12667,878917770,5,43,573876,2020
17813,878799455,7,43,573876,2020
22978,878784225,-3,43,573876,2020
32124,878893590,-5,43,573876,2020
35508,878764836,3,43,573876,2020
45505,878917771,-2,43,573876,2020
47006,878869174,288,43,573876,2020
3386,831501279,3,43,573884,2019
12576,831416435,22,43,573884,2019
18385,831458647,22,43,573884,2019
25167,831479763,10,43,573884,2019
26979,831389670,10,43,573884,2019
38228,831437518,13,43,573884,2019
41245,831391907,0,43,573884,2019
51895,831416436,589,43,573884,2019
1550,878820780,8,43,573884,2020
12668,878917775,35,43,573884,2020
15094,878844903,23,43,573884,2020
20760,878869176,-2,43,573884,2020
32370,878917779,10,43,573884,2020
34232,878820777,6,43,573884,2020
45506,878917778,12,43,573884,2020
47459,878820782,602,43,573884,2020
5922,831437522,13,43,573892,2019
6787,831391143,22,43,573892,2019
18993,831437523,28,43,573892,2019
25315,831479766,-3,43,573892,2019
31880,831479768,-9,43,573892,2019
37624,831458651,10,43,573892,2019
41964,831391679,-6,43,573892,2019
51654,831458655,1008,43,573892,2019
4677,878802553,10,43,573892,2020
12717,878893594,26,43,573892,2020
19242,878917783,32,43,573892,2020
25792,878917782,-1,43,573892,2020
32371,878917784,-7,43,573892,2020
33778,878869179,9,43,573892,2020
40465,878869180,-6,43,573892,2020
47460,878820789,991,43,573892,2020
5688,831479769,1,43,573906,2019
8555,831405413,1,43,573906,2019
13299,831403162,4,43,573906,2019
20299,831393700,1,43,573906,2019
29591,831501285,-2,43,573906,2019
35659,831501283,2,43,573906,2019
45085,831458660,-3,43,573906,2019
51533,831479772,205,43,573906,2019
6226,878917786,4,43,573906,2020
6815,878805078,3,43,573906,2020
19301,878893601,4,43,573906,2020
25842,878893600,-4,43,573906,2020
27346,878869183,-5,43,573906,2020
35573,878764854,0,43,573906,2020
42991,878803095,-1,43,573906,2020
47976,878844908,199,43,573906,2020
5805,831458663,4,43,573914,2019
6868,831399121,8,43,573914,2019
14609,831400300,23,43,573914,2019
21009,831394193,0,43,573914,2019
31999,831458664,-15,43,573914,2019
38116,831458662,4,43,573914,2019
42695,831501288,-15,43,573914,2019
51534,831479776,355,43,573914,2019
1115,878869184,3,43,573914,2020
9905,878789180,15,43,573914,2020
17698,878784104,4,43,573914,2020
23341,878798820,1,43,573914,2020
32463,878917792,12,43,573914,2020
35574,878764865,4,43,573914,2020
42692,878798030,11,43,573914,2020
52079,878893606,355,43,573914,2020
3387,831501291,84,43,573922,2019
8108,831389574,167,43,573922,2019
18754,831479778,248,43,573922,2019
25316,831479777,7,43,573922,2019
27546,831388807,-74,43,573922,2019
38117,831458666,91,43,573922,2019
39584,831392568,-81,43,573922,2019
45941,831397768,7399,43,573922,2019
4279,878790514,85,43,573922,2020
12762,878917797,118,43,573922,2020
19302,878893610,211,43,573922,2020
25843,878893609,-5,43,573922,2020
32426,878893611,-98,43,573922,2020
33779,878869188,80,43,573922,2020
42919,878790135,-93,43,573922,2020
48504,878803949,7286,43,573922,2020
6056,831416448,2,43,573931,2019
8188,831404739,8,43,573931,2019
14010,831394734,2,43,573931,2019
22265,831390379,3,43,573931,2019
29778,831501296,9,43,573931,2019
38351,831416447,5,43,573931,2019
43080,831437536,6,43,573931,2019
51531,831479782,245,43,573931,2019
4281,878790533,5,43,573931,2020
12763,878917800,6,43,573931,2020
14365,878869193,5,43,573931,2020
22859,878789127,-4,43,573931,2020
32427,878893619,-3,43,573931,2020
36369,878764879,1,43,573931,2020
40602,878869194,1,43,573931,2020
50558,878789588,247,43,573931,2020
1635,831403322,0,43,573949,2019
8061,831387721,3,43,573949,2019
16107,831502068,1,43,573949,2019
21581,831401207,2,43,573949,2019
30552,831459448,4,43,573949,2019
37063,831438308,2,43,573949,2019
40928,831399529,2,43,573949,2019
51727,831417226,82,43,573949,2019
1678,878820797,0,43,573949,2020
12718,878893623,1,43,573949,2020
14366,878869196,1,43,573949,2020
25890,878917805,2,43,573949,2020
31407,878917807,2,43,573949,2020
38950,878893621,2,43,573949,2020
43670,878804615,0,43,573949,2020
47594,878820800,86,43,573949,2020
4684,831479786,4,43,573957,2019
12333,831458678,11,43,573957,2019
14430,831401786,12,43,573957,2019
19997,831400670,-1,43,573957,2019
28053,831405274,-2,43,573957,2019
38118,831458676,3,43,573957,2019
39644,831399397,-1,43,573957,2019
49687,831416461,490,43,573957,2019
2753,878786279,5,43,573957,2020
12719,878893626,12,43,573957,2020
15568,878844920,11,43,573957,2020
20900,878869200,-4,43,573957,2020
28678,878844922,-3,43,573957,2020
36370,878764897,1,43,573957,2020
42164,878795398,1,43,573957,2020
52080,878893627,490,43,573957,2020
5806,831458683,84,43,573965,2019
10255,831437551,152,43,573965,2019
14192,831395086,139,43,573965,2019
23368,831437550,-5,43,573965,2019
29983,831437553,8,43,573965,2019
33740,831365567,79,43,573965,2019
39718,831405189,13,43,573965,2019
46244,831399974,8353,43,573965,2019
4422,878790270,89,43,573965,2020
9933,878792972,117,43,573965,2020
15569,878844925,142,43,573965,2020
23867,878795001,-3,43,573965,2020
28794,878801757,-28,43,573965,2020
36371,878764905,86,43,573965,2020
40603,878869205,-25,43,573965,2020
47128,878869206,8371,43,573965,2020
2051,831387301,1,43,573973,2019
7100,831402293,10,43,573973,2019
13326,831404171,21,43,573973,2019
23369,831437555,6,43,573973,2019
27339,831387505,-5,43,573973,2019
36032,831437554,7,43,573973,2019
45086,831458690,-11,43,573973,2019
49691,831416474,534,43,573973,2019
3471,878795648,4,43,573973,2020
8244,878820807,9,43,573973,2020
13681,878804871,10,43,573973,2020
22340,878793166,2,43,573973,2020
27475,878869209,1,43,573973,2020
33921,878869207,6,43,573973,2020
42006,878798217,-1,43,573973,2020
51095,878917822,525,43,573973,2020
4685,831479797,3,43,573981,2019
12334,831458695,3,43,573981,2019
13755,831389206,11,43,573981,2019
25428,831458694,0,43,573981,2019
29984,831437558,-8,43,573981,2019
34162,831365577,3,43,573981,2019
39437,831397295,-8,43,573981,2019
48354,831388127,295,43,573981,2019
3581,878786656,0,43,573981,2020
8245,878820810,9,43,573981,2020
15570,878844933,13,43,573981,2020
24322,878796357,3,43,573981,2020
31408,878917826,-1,43,573981,2020
35202,878844931,3,43,573981,2020
45552,878893634,-4,43,573981,2020
52081,878893636,296,43,573981,2020
3906,831416479,62,43,573990,2019
11186,831479801,98,43,573990,2019
13241,831399021,107,43,573990,2019
21084,831400297,-22,43,573990,2019
32000,831458699,-31,43,573990,2019
36033,831437559,40,43,573990,2019
40319,831390683,-9,43,573990,2019
50538,831479803,5061,43,573990,2019
3266,878798569,55,43,573990,2020
10446,878785697,91,43,573990,2020
16002,878784737,100,43,573990,2020
23323,878794584,-21,43,573990,2020
28900,878794458,-30,43,573990,2020
36379,878764931,34,43,573990,2020
41931,878844937,-9,43,573990,2020
50322,878797488,5008,43,573990,2020
5500,831459557,4,43,574007,2019
12455,831438436,3,43,574007,2019
13606,831392597,1,43,574007,2019
25546,831438435,-4,43,574007,2019
30127,831417325,-2,43,574007,2019
34576,831367353,0,43,574007,2019
43201,831417324,2,43,574007,2019
51202,831480699,146,43,574007,2019
2474,878844940,3,43,574007,2020
11712,878917837,4,43,574007,2020
16164,878789413,3,43,574007,2020
24831,878917835,-3,43,574007,2020
27476,878869218,-2,43,574007,2020
35203,878844939,0,43,574007,2020
44560,878917838,1,43,574007,2020
51096,878917842,144,43,574007,2020
3754,831437561,8,43,574015,2019
7015,831395891,16,43,574015,2019
13445,831396123,20,43,574015,2019
21080,831400273,3,43,574015,2019
29985,831437563,-1,43,574015,2019
38119,831458701,11,43,574015,2019
40170,831394174,-4,43,574015,2019
46433,831403006,665,43,574015,2019
2475,878844944,5,43,574015,2020
7800,878869221,13,43,574015,2020
16868,878787312,11,43,574015,2020
22275,878784444,1,43,574015,2020
27897,878820822,3,43,574015,2020
37993,878917844,6,43,574015,2020
44561,878917846,2,43,574015,2020
47129,878869223,662,43,574015,2020
3755,831437565,6,43,574023,2019
10523,831416484,23,43,574023,2019
14253,831400758,15,43,574023,2019
23491,831416483,-4,43,574023,2019
32001,831458707,4,43,574023,2019
36983,831479807,2,43,574023,2019
41320,831404055,8,43,574023,2019
51655,831458708,767,43,574023,2019
6290,878893646,11,43,574023,2020
12823,878893647,18,43,574023,2020
14367,878869225,11,43,574023,2020
22311,878789848,-3,43,574023,2020
31516,878917850,4,43,574023,2020
36383,878764948,8,43,574023,2020
40604,878869227,7,43,574023,2020
52183,878893649,774,43,574023,2020
121,831397300,8,43,574031,2019
10052,831501328,11,43,574031,2019
17145,831416487,21,43,574031,2019
23156,831501327,-4,43,574031,2019
26800,831389212,-14,43,574031,2019
36984,831479812,4,43,574031,2019
43358,831416488,-10,43,574031,2019
49879,831416490,604,43,574031,2019
1246,878869228,6,43,574031,2020
11818,878917852,25,43,574031,2020
18369,878917853,6,43,574031,2020
20365,878820831,-2,43,574031,2020
28744,878793441,17,43,574031,2020
35204,878844950,4,43,574031,2020
41932,878844952,19,43,574031,2020
47130,878869230,606,43,574031,2020
3544,831501332,5,43,574040,2019
11187,831479815,4,43,574040,2019
13555,831391635,15,43,574040,2019
23370,831437571,0,43,574040,2019
27657,831402007,-11,43,574040,2019
36034,831437569,5,43,574040,2019
43081,831437573,-11,43,574040,2019
49373,831501334,435,43,574040,2019
3935,878803130,5,43,574040,2020
12824,878893653,10,43,574040,2020
18370,878917857,12,43,574040,2020
24929,878917856,-2,43,574040,2020
30120,878790494,-4,43,574040,2020
33922,878869232,3,43,574040,2020
42554,878794517,-2,43,574040,2020
47131,878869235,423,43,574040,2020
4062,831416494,4,43,574058,2019
8057,831387703,25,43,574058,2019
17782,831479816,17,43,574058,2019
23371,831437576,-2,43,574058,2019
29779,831501337,6,43,574058,2019
34163,831365621,2,43,574058,2019
40242,831399664,8,43,574058,2019
46775,831399083,504,43,574058,2019
3808,878804380,3,43,574058,2020
9034,878844957,8,43,574058,2020
19615,878893658,12,43,574058,2020
26138,878893657,-2,43,574058,2020
31517,878917860,-6,43,574058,2020
36424,878764975,1,43,574058,2020
42346,878784762,-4,43,574058,2020
51189,878917861,499,43,574058,2020
3642,831458718,2,43,574066,2019
10256,831437581,15,43,574066,2019
15099,831402440,13,43,574066,2019
24307,831479818,2,43,574066,2019
29986,831437583,4,43,574066,2019
35827,831501339,4,43,574066,2019
43082,831437582,2,43,574066,2019
49470,831458719,505,43,574066,2019
1247,878869243,5,43,574066,2020
9035,878844962,22,43,574066,2020
15859,878784991,19,43,574066,2020
20901,878869244,-1,43,574066,2020
26963,878820842,2,43,574066,2020
33364,878820840,4,43,574066,2020
41933,878844964,3,43,574066,2020
50401,878792290,513,43,574066,2020
4833,831479828,4,43,574074,2019
8570,831405504,19,43,574074,2019
17360,831437588,26,43,574074,2019
23672,831416502,1,43,574074,2019
30510,831437589,-6,43,574074,2019
37154,831479827,5,43,574074,2019
